"Order","Family","Genus","species","binom","haploid.num","chromosome"
"Diptera","Drosophilidae","Drosophila","silvestris","Drosophila silvestris",6,"mono"
"Diptera","Drosophilidae","Drosophila","sobrina","Drosophila sobrina",6,"mono"
"Diptera","Drosophilidae","Drosophila","sodomae","Drosophila sodomae",6,"mono"
"Diptera","Drosophilidae","Drosophila","spaniothrix","Drosophila spaniothrix",6,"mono"
"Diptera","Drosophilidae","Drosophila","specensis","Drosophila specensis",6,"mono"
"Diptera","Drosophilidae","Drosophila","spectabilis","Drosophila spectabilis",6,"mono"
"Diptera","Drosophilidae","Drosophila","spenceri","Drosophila spenceri",6,"mono"
"Diptera","Drosophilidae","Drosophila","sproati","Drosophila sproati",6,"mono"
"Diptera","Drosophilidae","Drosophila","stalkeri","Drosophila stalkeri",6,"mono"
"Diptera","Drosophilidae","Drosophila","stanneri","Drosophila stanneri",6,"mono"
"Diptera","Drosophilidae","Drosophila","sticta","Drosophila sticta",6,"mono"
"Diptera","Drosophilidae","Drosophila","subarctica","Drosophila subarctica",6,"mono"
"Diptera","Drosophilidae","Drosophila","subbadia","Drosophila subbadia",6,"mono"
"Diptera","Drosophilidae","Drosophila","subfunebris","Drosophila subfunebris",6,"mono"
"Diptera","Drosophilidae","Drosophila","subnitida","Drosophila subnitida",6,"mono"
"Diptera","Drosophilidae","Drosophila","subobscura","Drosophila subobscura",6,"mono"
"Diptera","Drosophilidae","Drosophila","suboccidentalis","Drosophila suboccidentalis",6,"mono"
"Diptera","Drosophilidae","Drosophila","subpalustris","Drosophila subpalustris",6,"mono"
"Diptera","Drosophilidae","Drosophila","subsilvestris","Drosophila subsilvestris",6,"mono"
"Diptera","Drosophilidae","Drosophila","substenoptera","Drosophila substenoptera",6,"mono"
"Diptera","Drosophilidae","Drosophila","tanythrix","Drosophila tanythrix",6,"mono"
"Diptera","Drosophilidae","Drosophila","tarphytrichia","Drosophila tarphytrichia",6,"mono"
"Diptera","Drosophilidae","Drosophila","tendomentum","Drosophila tendomentum",6,"mono"
"Diptera","Drosophilidae","Drosophila","tenuicauda","Drosophila tenuicauda",6,"mono"
"Diptera","Drosophilidae","Drosophila","thoracis","Drosophila thoracis",6,"mono"
"Diptera","Drosophilidae","Drosophila","touchardiae","Drosophila touchardiae",6,"mono"
"Diptera","Drosophilidae","Drosophila","transversa","Drosophila transversa",6,"mono"
"Diptera","Drosophilidae","Drosophila","transversa subquinaria","Drosophila transversa subquinaria",6,"mono"
"Diptera","Drosophilidae","Drosophila","trapeza","Drosophila trapeza",6,"mono"
"Diptera","Drosophilidae","Drosophila","triangula","Drosophila triangula",6,"mono"
"Diptera","Drosophilidae","Drosophila","tripunctata","Drosophila tripunctata",6,"mono"
"Diptera","Drosophilidae","Drosophila","tristriata","Drosophila tristriata",6,"mono"
"Diptera","Drosophilidae","Drosophila","truncipenna","Drosophila truncipenna",6,"mono"
"Diptera","Drosophilidae","Drosophila","turbata","Drosophila turbata",6,"mono"
"Diptera","Drosophilidae","Drosophila","uniseriata","Drosophila uniseriata",6,"mono"
"Diptera","Drosophilidae","Drosophila","uniseta","Drosophila uniseta",6,"mono"
"Diptera","Drosophilidae","Drosophila","unispina","Drosophila unispina",6,"mono"
"Diptera","Drosophilidae","Drosophila","varipennis","Drosophila varipennis",6,"mono"
"Diptera","Drosophilidae","Drosophila","vesciseta","Drosophila vesciseta",6,"mono"
"Diptera","Drosophilidae","Drosophila","villosipedis","Drosophila villosipedis",6,"mono"
"Diptera","Drosophilidae","Drosophila","virgulata","Drosophila virgulata",6,"mono"
"Diptera","Drosophilidae","Drosophila","virilis","Drosophila virilis",6,"mono"
"Diptera","Drosophilidae","Drosophila","wheeleri","Drosophila wheeleri",6,"mono"
"Diptera","Drosophilidae","Drosophila","fragilis","Drosophila fragilis",7,"mono"
"Diptera","Drosophilidae","Drosophila","ornatipennis","Drosophila ornatipennis",7,"mono"
"Diptera","Drosophilidae","Drosophila","trispina","Drosophila trispina",7,"mono"
"Diptera","Drosophilidae","Microdrosophila","congesta","Microdrosophila congesta",5,"mono"
"Diptera","Drosophilidae","Mycodrosophila","claytonae","Mycodrosophila claytonae",4,"mono"
"Diptera","Drosophilidae","Mycodrosophila","dimidiata","Mycodrosophila dimidiata",4,"mono"
"Diptera","Drosophilidae","Mycodrosophila","nigropteropleura","Mycodrosophila nigropteropleura",4,"mono"
"Diptera","Drosophilidae","Mycodrosophila","stalkeri","Mycodrosophila stalkeri",4,"mono"
"Diptera","Drosophilidae","Mycodrosophila","poecilogastra","Mycodrosophila poecilogastra",6,"mono"
"Diptera","Drosophilidae","Scaptomyza","denticauda","Scaptomyza denticauda",4,"mono"
"Diptera","Drosophilidae","Scaptomyza","graminum","Scaptomyza graminum",4,"mono"
"Diptera","Drosophilidae","Scaptomyza","hamata","Scaptomyza hamata",4,"mono"
"Diptera","Drosophilidae","Scaptomyza","melancholica","Scaptomyza melancholica",4,"mono"
"Diptera","Drosophilidae","Scaptomyza","pallida","Scaptomyza pallida",4,"mono"
"Diptera","Drosophilidae","Scaptomyza","pallida","Scaptomyza pallida",4,"mono"
"Diptera","Drosophilidae","Scaptomyza","parva","Scaptomyza parva",4,"mono"
"Diptera","Drosophilidae","Scaptomyza","waialeale","Scaptomyza waialeale",4,"mono"
"Diptera","Drosophilidae","Scaptomyza","albovittata","Scaptomyza albovittata",5,"mono"
"Diptera","Drosophilidae","Scaptomyza","anomala","Scaptomyza anomala",5,"mono"
"Diptera","Drosophilidae","Scaptomyza","argentifrons","Scaptomyza argentifrons",5,"mono"
"Diptera","Drosophilidae","Scaptomyza","noei","Scaptomyza noei",5,"mono"
"Diptera","Drosophilidae","Scaptomyza","palmae","Scaptomyza palmae",5,"mono"
"Diptera","Drosophilidae","Scaptomyza","varifrons","Scaptomyza varifrons",5,"mono"
"Diptera","Drosophilidae","Scaptomyza","xanthopleura","Scaptomyza xanthopleura",5,"mono"
"Diptera","Drosophilidae","Scaptomyza","adusta","Scaptomyza adusta",6,"mono"
"Diptera","Helemyzidae","Suillia","nemorum","Suillia nemorum",6,"mono"
"Diptera","Helemyzidae","Suillia","nemorum","Suillia nemorum",6,"mono"
"Diptera","Helemyzidae","Suillia","sp","Suillia sp",6,"mono"
"Diptera","Hippoboscidae","Melophagus","ovinus","Melophagus ovinus",9,"mono"
"Diptera","Hypodermatidae","Hypoderma","bovis","Hypoderma bovis",6,"mono"
"Diptera","Hypodermatidae","Hypoderma","lineatum","Hypoderma lineatum",6,"mono"
"Diptera","Muscidae","Calliphora","erythrocephala","Calliphora erythrocephala",6,"mono"
"Diptera","Muscidae","Fannia","canicularis","Fannia canicularis",6,"mono"
"Diptera","Muscidae","Fannia","canicularis","Fannia canicularis",6,"mono"
"Diptera","Muscidae","Fannia","glaucescens","Fannia glaucescens",6,"mono"
"Diptera","Muscidae","Fannia","glaucescens","Fannia glaucescens",6,"mono"
"Diptera","Muscidae","Fannia","sp","Fannia sp",6,"mono"
"Diptera","Muscidae","Fannia","sp.","Fannia sp.",6,"mono"
"Diptera","Muscidae","Haematobia","irritans","Haematobia irritans",5,"mono"
"Diptera","Muscidae","Hydrotaea","scambus","Hydrotaea scambus",5,"mono"
"Diptera","Muscidae","Hydrotaea","scambus","Hydrotaea scambus",5,"mono"
"Diptera","Muscidae","Musca","autumnalis","Musca autumnalis",6,"mono"
"Diptera","Muscidae","Musca","autumnalis","Musca autumnalis",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica","Musca domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica curviforceps","Musca domestica curviforceps",6,"mono"
"Diptera","Muscidae","Musca","domestica domestica","Musca domestica domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica domestica","Musca domestica domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica domestica","Musca domestica domestica",6,"mono"
"Diptera","Muscidae","Musca","domestica domestica","Musca domestica domestica",6,"mono"
"Diptera","Muscidae","Musca","domesticacalleva","Musca domesticacalleva",6,"mono"
"Diptera","Muscidae","Musca","domesticacalleva","Musca domesticacalleva",6,"mono"
"Diptera","Muscidae","Musca","domesticacurviforceps","Musca domesticacurviforceps",6,"mono"
"Diptera","Muscidae","Musca","sorbens","Musca sorbens",6,"mono"
"Diptera","Muscidae","Musca","sorbens","Musca sorbens",6,"mono"
"Diptera","Muscidae","Musca","veltustissima","Musca veltustissima",6,"mono"
"Diptera","Muscidae","Musca","velustissima","Musca velustissima",6,"mono"
"Diptera","Muscidae","Muscina","stabulans","Muscina stabulans",5,"mono"
"Diptera","Muscidae","Muscina","stabulans","Muscina stabulans",5,"mono"
"Diptera","Muscidae","Muscina","stabulans","Muscina stabulans",6,"mono"
"Diptera","Muscidae","Mydaea","neglecta","Mydaea neglecta",6,"mono"
"Diptera","Muscidae","Stomoxys","calcitrans","Stomoxys calcitrans",5,"mono"
"Diptera","Platystomatidae","Rivellia","sp.","Rivellia sp.",3,"mono"
"Diptera","Platystomatidae","Rivellia","sp. Probably viridulans","Rivellia sp. Probably viridulans",3,"mono"
"Diptera","Psilidae","Chamaepsila","rosae","Chamaepsila rosae",4,"mono"
"Diptera","Psychodidae","Lutzomyia","trapidoi","Lutzomyia trapidoi",3,"mono"
"Diptera","Psychodidae","Lutzomyia","carmelinoi","Lutzomyia carmelinoi",4,"mono"
"Diptera","Psychodidae","Lutzomyia","columbiana","Lutzomyia columbiana",4,"mono"
"Diptera","Psychodidae","Lutzomyia","erwindonaldoi","Lutzomyia erwindonaldoi",4,"mono"
"Diptera","Psychodidae","Lutzomyia","gomezi","Lutzomyia gomezi",4,"mono"
"Diptera","Psychodidae","Lutzomyia","walkeri","Lutzomyia walkeri",4,"mono"
"Diptera","Sarcophagidae","Sarcophaga","aldrichi","Sarcophaga aldrichi",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","aldrichi","Sarcophaga aldrichi",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","argyrostoma","Sarcophaga argyrostoma",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","argyrostoma","Sarcophaga argyrostoma",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","argyrostoma","Sarcophaga argyrostoma",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","argyrostoma","Sarcophaga argyrostoma",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","bullata","Sarcophaga bullata",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","carnaria","Sarcophaga carnaria",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","cooley","Sarcophaga cooley",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","cooleyi","Sarcophaga cooleyi",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","crassipalpus","Sarcophaga crassipalpus",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","crassipalpus","Sarcophaga crassipalpus",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","dalmatina","Sarcophaga dalmatina",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","exuberans","Sarcophaga exuberans",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","exuberans","Sarcophaga exuberans",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","exuberans","Sarcophaga exuberans",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","falculata","Sarcophaga falculata",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","falculata","Sarcophaga falculata",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","falculata","Sarcophaga falculata",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","H","Sarcophaga H",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","H","Sarcophaga H",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","lalisterna","Sarcophaga lalisterna",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","latisterna","Sarcophaga latisterna",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","occipitalis","Sarcophaga occipitalis",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","occipitalis","Sarcophaga occipitalis",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","occipitalis","Sarcophaga occipitalis",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","raversa","Sarcophaga raversa",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","reversa","Sarcophaga reversa",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","reversa","Sarcophaga reversa",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","securifera","Sarcophaga securifera",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","securifera","Sarcophaga securifera",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","serracaniae","Sarcophaga serracaniae",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","serraceniae","Sarcophaga serraceniae",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","serraceniae","Sarcophaga serraceniae",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","sp","Sarcophaga sp",6,"mono"
"Diptera","Sarcophagidae","Sarcophaga","sp.","Sarcophaga sp.",6,"mono"
"Diptera","Scathophagidae","Scathophaga","pallida","Scathophaga pallida",6,"mono"
"Diptera","Scathophagidae","Scathophaga","stercoraria","Scathophaga stercoraria",6,"mono"
"Diptera","Sciaridae","Sciara","agarica","Sciara agarica",4,"mono"
"Diptera","Sciaridae","Sciara","coprphila","Sciara coprphila",4,"mono"
"Diptera","Sciaridae","Sciara","fenestralis","Sciara fenestralis",4,"mono"
"Diptera","Sciaridae","Sciara","nacta","Sciara nacta",4,"mono"
"Diptera","Sciaridae","Sciara","ocellaris","Sciara ocellaris",4,"mono"
"Diptera","Sciaridae","Sciara","pauciseta","Sciara pauciseta",4,"mono"
"Diptera","Sciaridae","Sciara","prolifica","Sciara prolifica",4,"mono"
"Diptera","Sciaridae","Sciara","reynoldsi","Sciara reynoldsi",4,"mono"
"Diptera","Sciaridae","Sciara","similans","Sciara similans",4,"mono"
"Diptera","Sciaridae","Sciara","sp","Sciara sp",4,"mono"
"Diptera","Sciomyzidae","Atrichomelina","pubera","Atrichomelina pubera",6,"mono"
"Diptera","Simuliidae","Simulium","sp","Simulium sp",3,"mono"
"Diptera","Stratiomyidae","Lasionemopoda","hirsuta","Lasionemopoda hirsuta",8,"mono"
"Diptera","Syrphidae","Baccha","fascipennis","Baccha fascipennis",3,"mono"
"Diptera","Syrphidae","Baccha","obscuripennis","Baccha obscuripennis",3,"mono"
"Diptera","Syrphidae","Cheilosia","tristis","Cheilosia tristis",5,"mono"
"Diptera","Syrphidae","Cheilosia","vernalis","Cheilosia vernalis",5,"mono"
"Diptera","Syrphidae","Cheilosia","pagana","Cheilosia pagana",6,"mono"
"Diptera","Syrphidae","Cheilosia","plutonia","Cheilosia plutonia",6,"mono"
"Diptera","Syrphidae","Chrysotoxum","arcuatum","Chrysotoxum arcuatum",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","arcuatum ","Chrysotoxum arcuatum ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","bicinctum","Chrysotoxum bicinctum",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","bicinctum","Chrysotoxum bicinctum",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","cautum ","Chrysotoxum cautum ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","derivatum","Chrysotoxum derivatum",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","derivatum ","Chrysotoxum derivatum ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","elegans ","Chrysotoxum elegans ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","fasciolatum ","Chrysotoxum fasciolatum ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","festivum","Chrysotoxum festivum",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","festivum ","Chrysotoxum festivum ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","intermedium ","Chrysotoxum intermedium ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","latifasciatum","Chrysotoxum latifasciatum",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","lessonae","Chrysotoxum lessonae",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","octomaculatum ","Chrysotoxum octomaculatum ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","parmense ","Chrysotoxum parmense ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","ventricosum ","Chrysotoxum ventricosum ",5,"mono"
"Diptera","Syrphidae","Chrysotoxum","verralli ","Chrysotoxum verralli ",5,"mono"
"Diptera","Syrphidae","Didea","laxa","Didea laxa",5,"mono"
"Diptera","Syrphidae","Epistrophe","bifasciata","Epistrophe bifasciata",5,"mono"
"Diptera","Syrphidae","Epistrophe","bifasciata","Epistrophe bifasciata",5,"mono"
"Diptera","Syrphidae","Episyrphus","balteatus","Episyrphus balteatus",5,"mono"
"Diptera","Syrphidae","Eumerus","obliquus","Eumerus obliquus",6,"mono"
"Diptera","Syrphidae","Eumerus","strigatus","Eumerus strigatus",6,"mono"
"Diptera","Syrphidae","Eumerus","tuberculatus","Eumerus tuberculatus",6,"mono"
"Diptera","Syrphidae","Helophilus","fasciatus","Helophilus fasciatus",6,"mono"
"Diptera","Syrphidae","Helophilus","hybridus","Helophilus hybridus",6,"mono"
"Diptera","Syrphidae","Helophilus","pendulus","Helophilus pendulus",6,"mono"
"Diptera","Syrphidae","Helophilus","trivittatus","Helophilus trivittatus",6,"mono"
"Diptera","Syrphidae","Ischiodon","aegyptium","Ischiodon aegyptium",4,"mono"
"Diptera","Syrphidae","Ischiodon","aegyptium ","Ischiodon aegyptium ",5,"mono"
"Diptera","Syrphidae","Leucozona","lucorum","Leucozona lucorum",5,"mono"
"Diptera","Syrphidae","Melangyna","cincta","Melangyna cincta",5,"mono"
"Diptera","Syrphidae","Melangyna","lasiophthalma","Melangyna lasiophthalma",5,"mono"
"Diptera","Syrphidae","Melangyna","pullulus","Melangyna pullulus",5,"mono"
"Diptera","Syrphidae","Melanostoma","mellinum","Melanostoma mellinum",4,"mono"
"Diptera","Syrphidae","Melanostoma","pictipes","Melanostoma pictipes",4,"mono"
"Diptera","Syrphidae","Melanostoma","scalare","Melanostoma scalare",4,"mono"
"Diptera","Syrphidae","Meliscaeva","cinctella","Meliscaeva cinctella",5,"mono"
"Diptera","Syrphidae","Meliscaeva","sp","Meliscaeva sp",5,"mono"
"Diptera","Syrphidae","Pipiza","femoralis","Pipiza femoralis",4,"mono"
"Diptera","Syrphidae","Pipiza","nigripilosa","Pipiza nigripilosa",4,"mono"
"Diptera","Syrphidae","Pipiza","sp.","Pipiza sp.",4,"mono"
